Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,Steps,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_COMBO,CRATE_DESTROYED,CRATE_POTENTIALLY_DESTROYED,ENEMY_POTENTIALLY_KILLED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,LAST_AGENT_STANDING,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,STEP_SURVIVED,SURVIVED_ROUND,USELESS_BOMB,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-19 23:22:22,9113.228922843933,10,9,345.1200000000059,127.5637536724098,2744,0,181,181,41,74,0,0,159,147,0,176,5,11,92,15,5,0,497,578,561,486,14,2744,5,41,354,181,499,596,518,583,354,199
2024-09-19 23:22:22,9120.35513496399,10,15,233.44000000000463,105.1185258149635,2373,1,124,123,25,57,0,1,123,111,0,118,6,7,76,11,6,0,357,532,567,353,9,2371,4,21,368,124,365,577,378,543,368,146
2024-09-19 23:22:22,9129.699351072311,10,13,328.78000000000384,145.28055284905713,3228,1,185,185,45,68,0,0,151,146,2,182,2,8,405,13,2,0,424,753,789,417,13,3234,8,52,263,185,435,869,702,763,263,204
2024-09-19 23:22:22,9138.976071834564,10,16,430.96000000000396,141.57713818270713,3092,0,208,206,59,73,0,0,151,142,3,204,2,5,210,19,2,0,447,641,656,467,18,3098,8,74,471,208,483,775,480,656,471,235
2024-09-19 23:22:22,9148.063727855682,10,1,262.06000000000694,143.10445561772212,2939,0,225,224,48,72,0,0,148,130,2,220,4,6,126,10,4,0,742,392,371,760,10,2941,6,101,329,225,799,385,782,404,329,246
2024-09-19 23:22:22,9158.737689733505,10,11,357.1800000000072,165.28546707192436,3398,1,224,220,57,73,0,0,136,126,1,219,2,11,114,14,2,0,675,703,654,681,13,3404,8,100,355,224,702,669,692,754,355,234
2024-09-19 23:22:22,9165.985470056534,10,16,249.68000000000544,123.12785934400745,2517,0,88,87,22,58,0,0,103,97,1,83,5,6,164,12,5,0,319,634,670,348,11,2517,5,3,299,88,359,691,380,703,299,90
2024-09-19 23:22:22,9173.175251960754,10,0,274.2000000000048,124.65175244538113,2390,2,160,160,35,54,0,2,130,120,0,155,5,21,88,13,5,0,372,567,526,404,11,2390,5,49,278,160,451,532,385,571,278,178
2024-09-19 23:22:22,9180.030199050903,10,0,197.96000000000333,120.01648040907457,2331,0,122,124,33,50,0,1,98,88,2,119,5,20,164,9,5,0,404,500,452,413,8,2331,5,40,281,122,423,471,520,507,281,134
2024-09-19 23:22:22,9184.694167852402,10,11,151.5800000000002,88.29932548990473,1766,3,86,86,18,47,0,0,92,86,1,79,8,8,51,9,8,0,324,357,344,373,6,1760,2,6,233,86,388,352,339,363,233,93
2024-09-19 23:22:22,9192.078435897827,10,10,311.9000000000034,127.83684563916177,2560,2,165,165,44,71,0,0,151,135,3,160,5,8,212,13,5,0,544,432,462,588,13,2560,5,34,162,165,620,514,596,469,162,204
2024-09-19 23:22:22,9200.937460899353,10,8,283.2200000000036,148.349256409565,2992,0,176,176,50,67,0,0,145,135,1,173,5,7,101,9,5,0,593,671,643,621,9,2992,5,53,192,176,633,651,640,686,192,195
2024-09-19 23:22:22,9207.92961192131,10,5,240.80000000000328,113.37209943425842,2381,3,156,156,32,60,0,0,132,119,0,150,6,19,121,12,6,0,405,579,587,406,9,2379,4,43,131,156,424,597,425,628,131,180
2024-09-19 23:22:22,9215.79664683342,10,11,214.74000000000194,121.52314844192006,2546,2,165,164,38,58,0,0,105,96,1,159,5,9,92,10,5,0,407,660,632,432,9,2546,5,74,163,165,458,636,429,671,163,194
2024-09-19 23:22:22,9220.952737092972,10,0,193.64000000000323,79.89542068890296,1706,1,135,133,23,51,0,0,111,103,1,126,7,16,86,12,7,0,425,220,269,420,10,1702,3,41,154,135,442,280,451,229,154,153
2024-09-19 23:22:22,9229.763252019882,10,11,359.9400000000096,141.38094342430122,2865,3,188,187,59,76,0,0,149,139,0,182,5,15,165,16,5,0,387,723,691,441,13,2865,5,59,275,188,463,706,415,803,275,208
2024-09-19 23:22:22,9236.164780139923,10,0,322.940000000005,112.81408256501891,2301,1,118,118,47,59,0,1,117,115,1,114,5,22,59,12,5,0,390,546,534,431,10,2301,5,17,228,118,440,540,413,556,228,129
2024-09-19 23:22:22,9244.968805789948,10,0,246.02000000000396,158.1892922280822,3030,2,138,138,41,58,0,0,126,114,0,135,5,15,194,10,5,0,508,664,647,553,9,3030,5,33,331,138,596,660,622,671,331,155
2024-09-19 23:22:22,9253.922462940216,10,8,302.2800000000073,144.4563408207614,2993,4,182,182,49,66,0,0,121,111,1,180,4,18,140,14,4,0,487,748,727,501,13,2995,6,76,214,182,520,757,516,796,214,196
2024-09-19 23:22:22,9260.966721057892,10,12,242.6200000000022,121.07980810245499,2352,1,149,147,41,55,0,0,122,112,3,142,6,17,80,10,6,0,490,427,448,571,8,2350,4,40,191,149,589,467,510,437,191,162
2024-09-19 23:22:22,9270.779949903488,10,22,375.94000000000545,164.55475872685201,3245,0,186,187,48,65,0,0,143,129,0,184,2,11,98,15,2,0,686,592,604,689,15,3251,8,66,398,186,700,651,695,612,398,197
2024-09-19 23:22:22,9276.616114854813,10,1,194.42000000000172,99.40983614698052,1974,4,141,140,34,58,0,1,125,113,1,133,7,11,194,10,7,0,462,248,266,483,7,1970,3,36,183,141,510,313,482,339,183,150
2024-09-19 23:22:22,9285.01604104042,10,12,283.58000000000436,134.02520468411967,2768,0,216,214,51,70,0,0,136,130,0,210,4,6,102,11,4,0,595,525,503,608,10,2770,6,98,225,216,628,511,612,570,225,228
2024-09-19 23:22:22,9293.62372303009,10,2,278.46000000000805,144.18480798741803,2851,2,155,154,41,64,0,2,113,102,0,150,4,8,98,12,4,0,624,558,495,616,11,2853,6,62,311,155,639,501,658,578,311,170
2024-09-19 23:22:22,9300.64269399643,10,2,211.0000000000052,110.12284139636904,2350,3,109,109,38,62,0,2,117,108,0,103,6,11,99,5,6,0,540,381,455,557,4,2348,4,9,213,109,569,476,545,424,213,127
2024-09-19 23:22:22,9307.7380900383,10,0,265.1800000000029,112.96134985960089,2316,0,117,117,37,57,0,0,112,106,4,112,6,9,71,11,6,0,518,428,464,555,10,2314,4,19,167,117,581,479,531,435,167,127
2024-09-19 23:22:22,9315.653295755386,10,18,331.4200000000062,127.95615542610176,2603,0,131,132,48,69,0,0,141,131,0,127,5,6,72,11,5,0,575,464,441,629,10,2603,5,16,296,131,646,459,589,475,296,143
2024-09-19 23:22:22,9323.485513925552,10,1,328.04000000000843,122.12137465598062,2567,1,140,140,47,62,0,0,128,117,0,138,4,8,96,13,4,0,376,530,445,415,12,2569,6,32,571,140,428,456,398,570,571,150
2024-09-19 23:22:22,9330.747732877731,10,17,240.94000000000088,115.6463046616409,2450,1,154,151,42,60,0,1,133,125,1,147,6,12,56,8,6,0,612,386,388,632,8,2448,4,43,226,154,639,397,626,400,226,166
2024-09-19 23:22:22,9338.419697999954,10,3,198.10000000000795,115.1128814201802,2474,2,157,157,40,59,0,1,134,120,0,151,6,12,78,7,6,0,368,432,469,363,7,2472,4,58,611,157,387,485,378,444,611,173
2024-09-19 23:22:22,9346.411623001099,10,18,340.52000000000584,130.06940253125504,2645,0,163,163,43,68,0,0,131,119,0,159,5,9,74,17,5,0,356,695,659,409,16,2645,5,49,294,163,428,663,371,718,294,176
2024-09-19 23:22:22,9351.417882919312,10,1,162.4200000000021,81.31048040860333,1628,0,144,144,32,48,0,2,85,81,2,140,6,8,153,10,6,0,252,284,314,275,8,1626,4,66,210,144,337,343,260,287,210,195
2024-09-19 23:22:22,9358.029112815857,10,8,189.50000000000108,106.48211190570146,2105,1,137,136,32,55,0,0,109,102,1,131,6,5,98,8,6,0,449,388,382,474,6,2103,4,45,181,137,493,400,481,403,181,151
2024-09-19 23:22:22,9362.940084934235,10,2,224.26000000000195,89.16234672162682,1677,2,120,121,36,63,0,1,132,122,2,112,8,12,58,9,8,0,397,309,263,391,8,1671,2,18,141,120,400,278,406,327,141,127
2024-09-19 23:22:22,9371.68204498291,10,17,304.0600000000079,154.59075939259492,2950,2,162,160,49,71,0,1,147,131,3,159,4,5,143,9,4,0,476,601,583,540,8,2952,6,39,451,162,557,629,501,632,451,186
2024-09-19 23:22:22,9377.719567775726,10,17,205.0400000000057,111.38166995625943,2076,2,112,109,25,52,0,0,113,104,0,103,6,6,197,11,6,0,271,411,401,291,10,2074,4,15,397,112,295,408,283,571,397,126
2024-09-19 23:22:22,9387.332968950272,10,18,295.50000000000387,154.51963835465722,3055,0,206,205,52,69,0,1,159,147,1,204,5,2,177,12,5,0,459,677,685,505,11,3055,5,75,351,206,512,696,579,681,351,241
2024-09-19 23:22:22,9395.843703746796,10,14,357.5000000000111,147.95529777836055,2805,2,167,166,51,74,0,1,148,138,1,162,5,12,60,14,5,0,422,651,626,388,13,2805,5,37,496,167,404,638,430,662,496,180
2024-09-19 23:22:22,9403.305713891983,10,17,312.38000000000585,131.46061437088065,2444,3,142,141,43,60,0,0,118,111,3,137,5,11,280,18,5,0,406,291,344,414,17,2444,5,33,572,142,439,413,429,433,572,163
2024-09-19 23:22:22,9413.461753845215,10,18,335.7000000000065,180.99746268475428,3304,0,158,156,56,69,0,0,120,112,1,154,3,7,267,14,3,0,619,607,635,645,14,3308,7,51,380,158,652,852,647,610,380,170
2024-09-19 23:22:22,9420.583932876587,10,11,402.92000000000485,125.32765546324663,2397,1,151,149,51,64,0,1,131,123,5,146,4,17,96,18,4,0,472,416,406,498,16,2399,6,33,364,151,505,437,501,422,364,174
2024-09-19 23:22:22,9429.315922021866,10,18,236.4600000000044,142.29362859390676,2668,2,137,137,41,58,0,1,106,99,1,132,5,7,48,9,5,0,598,385,366,608,9,2668,5,51,531,137,614,371,603,397,531,157
2024-09-19 23:22:22,9438.378539085388,10,5,286.7800000000048,155.22489158785902,2889,1,158,156,51,63,0,0,121,114,0,154,4,7,180,11,4,0,549,583,563,569,8,2891,6,54,293,158,647,579,563,628,293,185
2024-09-19 23:22:22,9447.352876901627,10,18,269.16000000000776,148.38915030937642,2796,0,129,129,46,63,0,0,122,110,0,125,5,3,146,10,5,0,435,614,582,463,10,2796,5,28,432,129,485,592,457,670,432,165
2024-09-19 23:22:22,9453.21143078804,10,7,274.84000000000464,110.71421683602966,1948,2,176,174,43,75,0,0,155,141,3,171,8,9,72,13,8,0,410,386,377,394,11,1942,2,46,135,176,410,393,420,396,135,196
2024-09-19 23:22:22,9462.105885982513,10,2,284.9600000000039,151.67639103881083,2779,0,144,145,45,68,0,0,133,123,3,141,6,8,131,11,6,0,597,595,583,610,9,2777,4,26,123,144,620,662,606,604,123,168
2024-09-19 23:22:22,9470.32743883133,10,10,230.80000000000817,108.41412909817882,2146,2,149,145,48,61,0,0,112,102,0,143,6,7,111,10,6,0,426,360,359,415,8,2144,4,54,330,149,422,418,439,364,330,177
2024-09-19 23:22:22,9477.72209596634,10,11,167.18000000000364,122.85634547309019,2209,1,157,156,32,55,0,4,117,108,0,150,7,15,136,9,7,0,442,403,417,475,8,2205,3,61,182,157,486,422,453,473,182,196
2024-09-19 23:22:22,9483.819020032883,10,0,317.58000000000317,100.72314694104716,1928,2,138,138,40,64,0,2,121,112,0,133,6,7,112,17,6,0,378,367,350,411,14,1926,4,34,176,138,434,363,417,377,176,165
2024-09-19 23:22:22,9493.380494832993,10,1,314.1000000000085,173.41787482216023,3134,2,201,198,48,68,0,1,141,131,1,198,4,25,137,14,4,0,597,564,541,655,13,3136,6,76,445,201,710,560,627,577,445,221
2024-09-19 23:22:22,9499.70333480835,10,0,239.72000000000432,109.1232511550188,2042,2,137,137,34,59,0,0,137,121,3,130,7,4,84,11,7,0,475,290,284,472,9,2038,3,27,303,137,483,306,492,298,303,163
2024-09-19 23:22:22,9508.136538982391,10,18,255.36000000000104,140.8089828339871,2555,1,141,140,45,57,0,0,103,96,0,137,4,7,83,9,4,0,457,585,577,457,8,2557,6,52,261,141,468,600,466,601,261,165
2024-09-19 23:22:22,9515.24720788002,10,17,233.12000000000347,128.4148708845023,2430,0,134,131,32,51,0,0,111,108,0,127,5,3,60,9,5,0,577,422,418,602,7,2430,5,36,222,134,618,429,581,437,222,148
2024-09-19 23:22:22,9523.421032905579,10,2,312.12000000000364,141.14346072869375,2673,0,165,164,47,65,0,0,144,131,0,160,4,7,123,11,4,0,603,486,482,562,9,2675,6,45,258,165,573,486,612,558,258,192
2024-09-19 23:22:22,9531.29658985138,10,17,220.1400000000004,143.37734318873845,2844,1,141,141,32,62,0,0,124,119,2,138,4,6,87,4,4,0,467,736,738,528,3,2846,6,37,153,141,546,759,479,748,153,165
2024-09-19 23:22:22,9540.549624919891,10,6,279.80000000000445,143.49671113607474,2964,1,143,144,46,71,0,1,132,123,0,141,4,19,167,8,4,0,410,698,715,424,7,2966,6,31,413,143,468,718,419,758,413,194
2024-09-19 23:22:22,9552.034842967987,10,12,443.8400000000068,165.2224900831934,3674,5,200,201,56,74,0,1,155,142,0,202,1,11,210,19,1,0,657,718,725,692,19,3682,9,73,481,200,767,753,673,750,481,259
2024-09-19 23:22:22,9562.081221818924,10,11,354.560000000006,151.9761191867292,3384,1,171,170,56,71,0,1,124,113,3,167,3,5,105,13,3,0,657,722,707,725,12,3388,7,61,304,171,746,711,669,728,304,233
2024-09-19 23:22:22,9572.24608206749,10,0,300.20000000000346,145.60647432180122,3329,1,156,153,49,69,0,0,119,110,1,151,2,12,333,11,2,0,617,712,678,647,11,3335,8,53,194,156,676,886,659,732,194,190
2024-09-19 23:22:22,9577.730052947998,10,12,218.88000000000386,87.63865259941667,1880,1,134,133,32,58,0,0,121,110,1,127,6,11,93,9,6,0,295,469,456,326,7,1878,4,34,111,134,339,466,313,478,111,177
2024-09-19 23:22:22,9584.445181846619,10,12,209.56000000000256,105.1352101417724,2292,0,126,126,37,59,0,1,109,100,2,120,6,3,159,9,6,0,461,433,445,506,9,2290,4,39,166,126,539,451,471,520,166,149
2024-09-19 23:22:22,9595.003566741943,10,13,409.2400000000045,152.99803579458967,3362,1,218,216,65,75,0,3,144,131,0,213,2,9,89,16,2,0,722,628,605,819,15,3368,8,101,289,218,834,611,734,654,289,248
2024-09-19 23:22:22,9601.712198972702,10,11,190.08000000000104,104.95611841394566,2249,0,112,111,28,47,0,0,101,96,2,106,5,5,87,6,5,0,595,338,338,567,6,2249,5,25,217,112,578,342,605,381,217,131
2024-09-19 23:22:22,9611.179167985916,10,16,354.9200000000067,135.3490400307346,2833,0,161,162,54,67,0,1,123,114,1,159,4,9,82,15,4,0,610,540,478,627,15,2835,6,54,341,161,661,490,618,553,341,176
2024-09-19 23:22:22,9621.327938079834,10,21,331.66000000000764,152.88673174288124,3200,2,152,151,43,58,0,0,118,107,1,150,3,13,109,15,3,0,498,731,690,537,14,3204,7,53,490,152,559,702,514,768,490,174
2024-09-19 23:22:22,9630.998583078384,10,9,334.62000000001734,166.0842236650642,3277,1,175,176,49,70,0,1,146,136,1,173,2,12,429,14,2,0,597,545,568,584,14,3283,8,50,387,175,637,603,879,569,387,210
2024-09-19 23:22:22,9639.685818910599,10,19,339.72000000000276,154.11045662639663,3004,0,133,133,42,57,0,0,120,110,2,130,4,5,62,14,4,0,648,662,652,698,13,3006,6,27,155,133,712,665,660,671,155,147
2024-09-19 23:22:22,9647.412683010101,10,1,285.72000000000617,133.38310122257099,2578,2,136,136,41,65,0,2,127,115,5,131,5,10,73,10,5,0,409,559,569,487,8,2578,5,33,350,136,502,589,410,576,350,156
2024-09-19 23:22:22,9652.867046833038,10,2,147.59999999999965,90.61805651779287,1793,1,128,128,32,54,0,1,114,103,1,121,8,6,52,6,8,0,304,366,365,351,6,1787,2,33,229,128,359,380,309,373,229,145
2024-09-19 23:22:22,9660.779607057571,10,1,242.6400000000109,141.05646470026113,2702,0,98,97,30,55,0,1,101,96,0,92,5,8,79,10,5,0,369,570,564,333,10,2702,5,10,694,98,358,569,395,581,694,110
2024-09-19 23:22:22,9664.54437994957,10,18,87.05999999999845,66.50160462362692,1311,4,73,73,24,43,0,1,76,71,0,66,8,19,217,6,8,0,192,250,254,206,5,1305,2,10,121,73,215,354,263,268,121,92
2024-09-19 23:22:22,9672.51059293747,10,8,194.28000000000395,134.64405118930154,2668,0,186,186,35,51,0,1,106,100,2,182,6,9,99,12,6,0,353,751,754,355,12,2666,4,90,174,186,360,757,371,761,174,249
2024-09-19 23:22:22,9678.566891908646,10,13,193.44000000000432,123.96769338427112,2387,2,98,98,34,50,0,0,93,88,2,91,7,7,78,9,7,0,436,520,509,445,7,2383,3,18,304,98,466,518,449,542,304,111
2024-09-19 23:22:22,9684.914046049118,10,0,233.96000000000157,109.9248064942658,2095,3,120,120,38,52,0,1,101,93,0,115,5,14,255,12,5,0,285,437,489,317,11,2095,5,29,197,120,337,557,298,574,197,137
2024-09-19 23:22:22,9691.581474781036,10,6,239.90000000000748,137.2955767167732,2566,0,149,149,48,67,0,0,145,133,2,144,7,11,189,9,7,0,433,457,475,472,8,2562,3,28,394,149,517,559,457,472,394,170
2024-09-19 23:22:22,9698.139783859253,10,5,199.6000000000027,130.9686344366055,2446,1,121,121,25,61,0,1,115,106,0,115,6,8,254,11,6,0,386,534,559,377,10,2444,4,27,219,121,391,610,547,539,219,144
2024-09-19 23:22:22,9706.294433116913,10,0,371.8800000000027,146.97142545389943,2904,0,148,146,46,70,0,1,159,146,2,142,4,17,78,12,4,0,350,760,799,438,11,2906,6,14,337,148,445,810,361,781,337,176
2024-09-19 23:22:22,9713.560012817383,10,0,319.06000000000404,129.91706072422676,2493,1,127,127,38,61,0,1,130,124,1,123,5,5,160,14,5,0,409,599,571,422,13,2493,5,14,210,127,426,641,431,642,210,148
2024-09-19 23:22:22,9720.760496854782,10,13,246.8400000000027,120.79175696941093,2349,2,140,141,36,56,0,0,126,113,2,136,5,8,137,10,5,0,350,488,542,385,9,2349,5,34,312,140,407,550,415,507,312,163
2024-09-19 23:22:22,9727.92083787918,10,10,273.44000000000256,129.3037245075684,2439,1,130,130,34,66,0,2,140,134,1,123,8,4,78,13,8,0,638,399,354,633,12,2433,2,9,209,130,642,370,652,412,209,156
2024-09-19 23:22:22,9734.394867897034,10,3,215.72000000000423,112.34368819813244,2198,2,117,117,37,58,0,1,120,113,0,112,6,5,150,7,6,0,493,315,289,549,7,2196,4,12,289,117,631,291,516,332,289,143
2024-09-19 23:22:22,9743.326226949692,10,13,340.3000000000072,147.04878771305084,3032,1,137,135,42,73,0,0,140,127,1,132,3,4,161,11,3,0,731,460,440,746,10,3036,7,18,364,137,756,458,772,527,364,162
2024-09-19 23:22:22,9749.927009820938,10,22,171.8799999999993,101.44631375232711,2138,2,117,116,38,52,0,1,108,97,2,114,6,10,310,8,6,0,368,316,346,425,6,2136,4,28,260,117,433,573,380,324,260,172
2024-09-19 23:22:22,9760.881927967072,10,1,385.70000000000783,178.33031705697067,3723,0,238,236,65,79,0,1,137,127,1,234,2,6,145,16,2,0,732,777,767,848,16,3729,8,115,224,238,875,783,786,797,224,266
2024-09-19 23:22:22,9769.08463191986,10,13,266.2200000000032,129.24265959719196,2738,2,152,152,41,65,0,1,116,107,3,148,5,12,224,13,5,0,331,777,769,364,11,2738,5,50,126,152,386,798,381,885,126,167
2024-09-19 23:22:22,9776.046680927277,10,0,303.30000000000354,115.46257109660655,2492,4,130,130,42,64,0,1,140,127,0,127,6,7,98,12,6,0,536,565,566,515,10,2490,4,14,86,130,539,584,563,576,86,148
2024-09-19 23:22:22,9787.549612760544,10,0,396.6800000000049,169.31112267961726,3616,0,222,221,59,77,0,0,144,132,2,220,1,17,176,15,1,0,718,766,717,748,15,3624,9,93,278,222,765,748,772,794,278,268
2024-09-19 23:22:22,9800.056631088257,10,18,497.0600000000117,193.10925157763995,3976,2,198,198,66,80,0,1,172,155,2,198,0,13,198,17,0,0,778,755,765,808,17,3986,10,57,484,198,826,834,819,765,484,258
2024-09-19 23:22:22,9808.146655082703,10,16,251.42000000000345,126.9820122984238,2711,2,155,155,56,68,0,0,118,110,2,149,7,15,266,13,7,0,626,452,442,632,11,2707,3,47,141,155,673,467,772,457,141,204
2024-09-19 23:22:22,9816.072145938873,10,16,205.60000000000372,120.96558364480734,2555,0,120,120,29,42,0,0,98,87,0,118,4,3,63,8,4,0,627,382,364,645,8,2557,6,42,360,120,663,371,646,391,360,130
2024-09-19 23:22:22,9826.782633066177,10,17,324.220000000006,139.10097764455713,2984,3,140,140,36,60,0,0,132,123,1,136,4,14,121,14,4,0,598,619,613,586,11,2986,6,28,313,140,608,643,636,632,313,158
2024-09-19 23:22:22,9835.921617984772,10,6,305.50000000000705,134.54531956324354,2943,2,127,127,44,65,0,0,134,117,1,122,5,17,105,12,5,0,654,525,502,619,11,2943,5,22,416,127,646,527,675,544,416,140
2024-09-19 23:22:22,9842.430944919586,10,8,227.14000000000033,100.74310807907023,2190,1,110,110,34,56,0,0,110,106,0,105,6,10,109,9,6,0,483,345,349,507,9,2188,4,14,291,110,520,385,502,374,291,122
2024-09-19 23:22:22,9851.92701792717,10,5,339.44000000001546,147.7234209496528,3228,0,164,162,49,66,0,1,138,130,3,161,3,12,335,14,3,0,689,563,578,690,13,3232,7,37,216,164,778,609,728,712,216,192
2024-09-19 23:22:22,9857.280272960663,10,1,262.56000000000336,83.7788241384551,1840,3,135,135,33,58,0,1,131,126,1,129,7,19,102,13,7,0,377,330,312,412,10,1836,3,20,175,135,434,328,408,346,175,152
2024-09-19 23:22:22,9866.978041887283,10,16,419.8000000000051,151.5800903562922,3364,0,176,176,44,71,0,0,143,139,2,174,2,17,107,17,2,0,653,775,804,633,17,3370,8,49,224,176,651,814,690,802,224,191
2024-09-19 23:22:22,9874.327741861343,10,17,310.24000000000285,115.30291343783028,2430,2,148,148,47,67,0,0,139,127,2,143,5,27,278,14,5,0,339,582,588,370,11,2430,5,27,130,148,391,790,345,597,130,182
2024-09-19 23:22:22,9883.257292747498,10,9,323.1800000000037,138.64913876005448,2906,2,142,142,37,66,0,2,137,117,1,138,4,6,104,14,4,0,475,595,602,515,13,2908,6,36,479,142,529,622,499,621,479,162
2024-09-19 23:22:22,9890.731289863586,10,2,308.8800000000032,129.14360578532796,2643,1,113,112,27,61,0,0,116,109,1,108,4,12,81,13,4,0,397,719,765,432,12,2645,6,14,142,113,460,775,410,733,142,129
2024-09-19 23:22:22,9900.084363937378,10,18,245.10000000000952,162.60254110046662,3248,1,119,119,31,53,0,1,115,104,0,115,4,22,210,11,4,0,471,749,728,497,11,3250,6,27,480,119,539,770,563,770,480,132
2024-09-19 23:22:22,9905.823579788208,10,22,188.67999999999833,95.43315777275711,1971,1,155,153,39,63,0,2,127,118,0,148,7,46,133,8,7,0,379,338,312,414,7,1967,3,49,243,155,447,341,410,347,243,186
2024-09-19 23:22:22,9914.836634874344,10,2,314.98000000000445,152.7406654721126,3184,0,126,125,29,59,0,0,128,123,0,122,3,11,103,11,3,0,658,716,754,688,11,3188,7,17,146,126,717,767,695,723,146,143
2024-09-19 23:22:22,9923.675874710083,10,17,356.5200000000087,150.6740112125408,3190,3,155,156,49,74,0,0,135,129,0,154,3,18,106,12,3,0,482,691,739,484,11,3194,7,34,540,155,497,746,515,702,540,197
2024-09-19 23:22:22,9930.23839688301,10,2,178.4000000000015,101.34071404417045,2307,3,143,143,35,59,0,0,123,111,0,136,7,15,275,10,7,0,605,306,307,596,10,2303,3,37,78,143,608,342,652,440,78,190
2024-09-19 23:22:22,9938.448199987411,10,13,311.9000000000046,126.3655025572516,2915,4,164,162,44,72,0,1,144,138,3,162,5,11,165,12,5,0,532,642,663,566,12,2915,5,39,188,164,588,677,608,662,188,197
2024-09-19 23:22:22,9945.90559887886,10,7,202.48000000000482,124.55579766025767,2753,2,196,197,39,64,0,0,133,126,0,194,5,11,316,11,5,0,486,419,401,534,11,2753,5,82,406,196,680,418,537,437,406,280
2024-09-19 23:22:22,9952.622439861298,10,5,123.59999999999964,113.37112906365655,2441,0,157,154,38,54,0,1,95,87,1,150,6,11,380,9,6,0,526,339,361,561,9,2439,4,76,121,157,564,564,669,345,121,182
2024-09-19 23:22:22,9956.638398885727,10,16,127.8599999999996,67.67333562183194,1441,2,73,72,15,41,0,0,77,69,0,67,7,10,50,7,7,0,233,369,401,266,6,1437,3,8,52,73,277,415,239,381,52,80
2024-09-19 23:22:22,9964.366684913635,10,16,322.6000000000035,125.60219795419835,2696,2,164,165,45,65,0,0,122,118,2,161,5,8,151,16,5,0,668,409,413,724,12,2696,5,49,172,164,754,477,699,415,172,184
2024-09-19 23:22:22,9972.016007900238,10,0,202.98000000000138,105.56089698406868,2390,2,128,127,39,54,0,0,95,89,2,124,5,13,117,7,5,0,640,329,310,697,6,2390,5,39,174,128,724,323,680,345,174,149
2024-09-19 23:22:22,9981.05086183548,10,5,352.94000000001967,134.85478177596815,2961,1,162,162,41,69,0,1,160,142,0,159,3,16,334,16,3,0,589,477,476,641,15,2965,7,35,289,162,690,711,604,495,289,179
2024-09-19 23:22:22,9992.843522787094,10,13,479.5400000000064,185.9398849690333,3987,1,208,209,48,80,0,0,166,154,2,208,0,30,111,18,0,0,842,821,849,853,18,3997,10,64,313,208,880,853,860,853,313,238
2024-09-19 23:22:22,10003.247340679169,10,18,320.9600000000072,161.53863683715463,3473,1,148,147,38,66,0,1,139,128,2,143,3,5,91,10,3,0,613,805,813,676,10,3477,7,35,334,148,683,823,656,820,334,164
2024-09-19 23:22:22,10009.787348031998,10,19,287.1200000000105,109.62111119600013,2352,0,117,117,31,58,0,1,122,115,4,112,5,6,233,14,5,0,334,504,495,346,13,2352,5,11,328,117,355,685,342,517,328,130
2024-09-19 23:22:22,10019.575808048248,10,7,361.9200000000038,149.08648229157552,3268,1,142,140,36,61,0,1,151,139,1,138,2,12,228,13,2,0,726,628,686,753,13,3274,8,20,113,142,758,710,859,670,113,166
2024-09-19 23:22:22,10029.046110868454,10,10,235.6400000000019,152.22598203551024,3211,1,141,141,43,64,0,0,130,116,2,138,4,18,350,8,4,0,569,696,736,594,8,3213,6,32,131,141,616,859,731,720,131,160
2024-09-19 23:22:22,10038.456750869751,10,12,324.660000000011,141.7258572311839,3144,0,206,206,49,74,0,1,158,146,0,203,4,13,232,14,4,0,520,710,720,560,13,3146,6,72,202,206,568,799,635,725,202,221
2024-09-19 23:22:22,10046.603327035904,10,11,252.00000000000335,129.57954699522816,2839,0,126,122,38,59,0,0,113,101,2,121,4,9,297,11,4,0,560,584,577,545,11,2841,6,29,156,126,555,786,607,598,156,143
2024-09-19 23:22:22,10054.023887872696,10,14,246.3200000000023,116.1418136934517,2449,2,165,166,42,66,0,4,129,120,0,159,6,28,169,12,6,0,336,597,609,392,11,2447,4,65,185,165,452,662,361,603,185,190
2024-09-19 23:22:22,10064.597614765167,10,11,411.0800000000098,168.87656694557518,3531,1,154,153,57,75,0,2,156,139,0,151,3,21,171,15,3,0,606,828,806,673,14,3535,7,31,300,154,694,819,693,844,300,188
2024-09-19 23:22:22,10074.682936906815,10,6,365.8000000000068,150.1582345950883,3224,2,174,174,46,67,0,0,152,138,1,171,3,26,170,15,3,0,419,921,935,439,12,3228,7,51,173,174,464,969,455,950,173,220
2024-09-19 23:22:22,10082.524994134903,10,13,345.76000000000147,128.97833110648207,2755,0,152,152,50,72,0,2,159,152,5,146,6,17,227,14,6,0,548,513,548,519,13,2753,4,17,252,152,542,569,588,637,252,171
2024-09-19 23:22:22,10088.469582796097,10,1,225.34000000000185,91.22857287037186,1952,0,144,144,39,55,0,0,103,95,0,142,5,17,94,10,5,0,350,402,399,363,9,1952,5,57,205,144,385,406,365,410,205,186
