Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_COMBO,CRATE_DESTROYED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,USELESS_BOMB,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-18 15:35:51,56.30989122390747,10,1,-44.94000000000001,41.710355340037495,5,45,45,15,31,0,0,88,37,10,15,172,0,10,48,61,61,40,0,0,20,86,45,59,76,86,107,86,99
2024-09-18 15:35:51,57.303338050842285,10,3,-11.620000000000864,70.09055452281609,1,41,41,18,41,0,0,107,35,9,10,253,0,9,134,113,107,146,0,1,11,68,41,169,176,168,199,68,82
2024-09-18 15:35:51,57.646727085113525,10,4,-26.820000000000178,26.37140254350379,3,36,36,16,31,0,0,82,32,10,8,86,0,10,56,33,29,64,0,0,6,17,36,75,44,64,44,17,77
2024-09-18 15:35:51,58.12856411933899,10,2,-62.619999999999585,33.60035678744316,0,25,25,7,25,0,0,58,19,10,8,98,0,10,107,31,33,111,0,0,2,32,25,128,41,146,46,32,44
2024-09-18 15:35:51,59.249748945236206,10,3,-46.839999999999094,83.67758357757702,4,51,51,18,40,0,0,105,47,10,13,334,0,10,98,104,104,114,0,0,11,211,51,136,149,168,247,211,105
2024-09-18 15:35:51,60.18825602531433,10,2,-32.48000000000046,69.32348710438237,2,53,53,24,41,0,0,88,47,10,11,187,0,10,100,172,176,121,0,0,28,30,53,134,188,163,223,30,101
2024-09-18 15:35:51,61.07200002670288,10,0,-40.3600000000001,44.63723837584257,1,43,43,15,36,0,0,90,37,10,12,177,0,10,81,39,39,88,0,0,16,88,43,99,49,143,85,88,91
2024-09-18 15:35:51,61.55370903015137,10,3,-24.260000000000232,28.55101752653718,0,40,40,15,38,0,0,89,33,10,6,87,0,10,55,35,41,60,0,0,11,16,40,67,52,67,45,16,87
2024-09-18 15:35:51,62.184091091156006,10,1,-45.23999999999994,40.24837456969544,1,36,36,8,36,0,0,86,27,10,10,119,0,10,73,93,82,81,0,0,4,39,36,91,91,124,103,39,75
2024-09-18 15:35:51,62.919217109680176,10,1,-40.22000000000021,43.30841025151312,2,41,41,13,32,0,0,88,34,10,6,110,0,10,86,67,57,97,0,0,15,77,41,103,78,107,83,77,87
2024-09-18 15:35:51,63.240947008132935,10,2,-37.12000000000005,22.76855705678463,0,31,31,12,29,0,0,74,24,10,10,95,0,10,33,21,18,39,0,0,1,5,31,44,22,45,46,5,80
2024-09-18 15:35:51,64.25960922241211,10,5,1.1199999999999637,37.00968048349023,2,49,49,23,48,0,0,115,42,10,13,145,0,10,65,71,56,72,0,0,12,35,49,92,76,86,93,35,111
2024-09-18 15:35:51,64.62628507614136,10,1,-38.78000000000038,23.854499398730695,1,33,33,10,33,0,0,77,28,10,5,75,0,10,64,26,26,60,0,0,4,29,33,71,31,87,36,29,59
2024-09-18 15:35:51,64.95436692237854,10,1,-35.74000000000018,24.83888551592827,1,35,35,10,39,0,0,83,26,10,7,119,0,10,26,37,27,34,0,0,2,19,35,46,41,62,46,19,83
2024-09-18 15:35:51,65.47543120384216,10,0,-15.199999999999944,40.471450629178435,0,48,48,21,41,0,0,98,40,10,14,113,0,10,65,59,56,69,0,0,18,48,48,80,78,75,65,48,112
2024-09-18 15:35:51,65.89731931686401,10,3,-43.420000000000094,31.83326967805624,2,45,45,15,32,0,0,76,38,10,7,110,0,10,64,25,32,73,0,0,24,31,45,78,44,91,35,31,101
2024-09-18 15:35:51,66.27302598953247,10,1,-31.020000000000415,28.274815127952024,0,36,36,15,34,0,0,80,31,10,7,114,0,10,41,44,38,52,0,0,6,13,36,85,58,54,56,13,72
2024-09-18 15:35:51,66.75692796707153,10,0,-36.839999999999726,39.89402622776106,2,48,48,15,38,0,0,98,41,10,11,138,0,10,45,74,64,47,0,0,37,21,48,56,79,90,78,21,113
2024-09-18 15:35:51,67.88738512992859,10,6,-4.080000000000007,76.73582077398896,2,63,63,27,52,0,0,131,57,10,11,241,0,10,113,100,88,122,0,0,32,98,63,173,108,191,122,98,133
2024-09-18 15:35:51,68.4082522392273,10,2,-12.820000000000107,41.25969746988267,0,50,50,16,42,0,0,111,46,10,6,100,0,10,71,51,56,85,0,0,15,24,50,92,69,90,63,24,99
2024-09-18 15:35:51,69.04569506645203,10,1,16.539999999999985,49.49318622332066,1,65,65,27,60,0,0,134,58,10,9,157,0,10,72,60,60,90,0,0,24,68,65,110,82,82,71,68,159
2024-09-18 15:35:51,69.717933177948,10,2,-10.63999999999996,44.26279185526073,2,55,55,20,45,0,0,112,50,10,9,140,0,10,63,59,52,73,0,0,23,15,55,108,57,74,74,15,129
2024-09-18 15:35:51,70.24290418624878,10,2,-37.500000000000504,36.24760681018233,3,43,43,11,35,0,0,88,35,10,6,102,0,10,67,36,25,73,0,0,13,22,43,87,38,77,48,22,96
2024-09-18 15:35:51,71.05835318565369,10,7,15.679999999999321,59.16216117190197,4,63,63,24,69,0,0,143,54,10,15,189,0,10,84,57,53,106,0,0,21,83,63,119,88,130,77,83,138
2024-09-18 15:35:51,71.58179092407227,10,0,-44.94000000000031,42.44594485498965,0,37,37,11,32,0,0,74,31,10,4,95,0,10,87,71,62,93,0,0,7,22,37,104,73,105,85,22,78
2024-09-18 15:35:51,71.93359994888306,10,0,-26.740000000000208,29.768302086740732,1,39,39,14,38,0,0,86,34,10,8,83,0,10,42,41,36,40,0,0,9,29,39,54,47,49,53,29,78
2024-09-18 15:35:51,72.62857127189636,10,3,-41.44000000000037,52.27856969088316,0,57,57,20,39,0,0,85,52,10,6,155,0,10,67,85,82,63,0,0,45,45,57,81,122,84,98,45,124
2024-09-18 15:35:51,73.33756017684937,10,2,8.039999999999548,45.8466563927941,0,52,52,26,50,0,0,117,46,10,6,184,0,10,46,66,61,41,0,0,10,27,52,58,88,107,86,27,111
2024-09-18 15:35:51,74.00833415985107,10,6,-16.34000000000047,48.51772276312113,0,45,45,17,38,0,0,99,42,10,7,97,0,10,76,73,75,85,0,0,6,29,45,94,84,87,91,29,95
2024-09-18 15:35:51,74.7278802394867,10,2,31.98000000000009,46.35439189337194,0,57,57,31,53,0,0,134,52,10,6,143,0,10,56,44,45,69,0,0,9,66,57,91,62,74,57,66,130
2024-09-18 15:35:51,75.6327612400055,10,0,6.000000000000397,63.41498914826661,2,68,68,27,53,0,0,136,63,10,5,213,0,10,63,93,89,74,0,0,36,18,68,136,128,78,101,18,157
2024-09-18 15:35:51,76.2066559791565,10,2,1.7999999999997058,48.49350388161838,2,53,53,18,46,0,0,131,46,10,6,129,0,10,38,89,84,50,0,0,13,27,53,64,94,51,107,27,127
2024-09-18 15:35:51,76.60077118873596,10,1,-4.500000000000028,37.811370296403766,0,45,45,21,39,0,0,107,40,10,3,120,0,10,41,38,32,49,0,0,13,15,45,72,48,46,51,15,108
2024-09-18 15:35:51,77.22773504257202,10,0,-7.399999999999967,52.345594075508416,1,54,54,19,49,0,0,115,47,10,8,147,0,10,52,61,62,52,0,0,12,74,54,60,113,68,77,74,110
2024-09-18 15:35:51,77.91598200798035,10,2,-39.91999999999984,38.36361511424184,1,43,43,7,31,0,0,97,41,10,8,127,0,10,43,36,31,47,0,0,4,42,43,61,65,51,54,42,96
2024-09-18 15:35:51,78.74592995643616,10,0,-7.200000000000138,56.770531015470624,0,63,63,18,49,0,2,135,57,10,5,204,0,10,63,60,48,61,0,0,29,44,63,87,89,98,83,44,142
2024-09-18 15:35:51,79.75148510932922,10,3,49.22000000000054,69.85420892480761,2,75,75,36,72,0,0,159,68,10,8,216,0,10,77,78,83,87,0,0,22,22,75,124,117,110,87,22,178
2024-09-18 15:35:51,80.22213411331177,10,0,-20.539999999999992,26.761393988039345,1,39,39,14,35,0,0,93,33,10,5,89,0,10,36,29,25,37,0,0,3,15,39,46,36,48,35,15,90
2024-09-18 15:35:51,80.9291079044342,10,1,55.260000000000105,50.36419803276658,1,65,65,33,68,0,4,149,59,10,8,132,0,10,65,55,63,76,0,0,9,34,65,83,94,78,65,34,136
2024-09-18 15:35:51,81.57505989074707,10,5,-4.7999999999999785,34.32471634913236,2,44,44,20,46,0,0,99,39,10,5,107,0,10,49,36,34,48,0,0,5,24,44,59,48,52,64,24,95
2024-09-18 15:35:51,82.20030212402344,10,2,9.19999999999974,49.73012051451951,0,53,53,25,49,0,0,115,48,10,11,103,0,10,77,66,68,81,0,0,14,19,53,89,81,91,77,19,110
2024-09-18 15:35:51,82.47078704833984,10,0,-32.54000000000003,25.231317780911922,0,35,35,10,33,0,0,86,28,10,10,65,0,10,33,22,27,46,0,0,6,17,35,52,38,42,28,17,68
2024-09-18 15:35:51,82.87505626678467,10,1,-31.380000000000237,38.308005227707326,2,42,42,10,30,0,0,99,36,10,6,93,0,10,39,32,38,47,0,0,5,69,42,54,45,57,43,69,92
2024-09-18 15:35:51,83.52225708961487,10,1,13.419999999999902,59.55055090319365,5,64,64,22,51,0,0,143,58,10,11,153,0,10,101,50,51,112,0,0,12,45,64,124,65,116,77,45,149
